cid,cname,section,activity,chours,gender,status,days,time,location,fexamday,fexamtime,fexamdate,instructor
212 عال,تراكيب البيانات,12306,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 050'],7,01:00 م - 04:00 م,1443-11-05,ناصر عبدالله صالح السدحان
212 عال,تراكيب البيانات,12307,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 01:50 م'],['  0160 31 1 A 001'],---,---,---,مشعل خالد ابراهيم الدخيل
212 عال,تراكيب البيانات,12308,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 B 090'],7,01:00 م - 04:00 م,1443-11-05,ناصر عبدالله صالح السدحان
212 عال,تراكيب البيانات,12309,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 01:50 م'],['  0160 31 1 A 052'],---,---,---,مشعل خالد ابراهيم الدخيل
212 عال,تراكيب البيانات,12312,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 030'],7,01:00 م - 04:00 م,1443-11-05,ناصر عبدالله صالح السدحان
212 عال,تراكيب البيانات,12313,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 03:50 م'],['  0160 31 1 A 013'],---,---,---,مشعل خالد ابراهيم الدخيل
212 عال,تراكيب البيانات,21300,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 013'],7,01:00 م - 04:00 م,1443-11-05,محمد رشود محمد السلمي
212 عال,تراكيب البيانات,21301,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  03:00 م - 03:50 م'],['  0160 31 1 A 010'],---,---,---,مشعل خالد ابراهيم الدخيل
212 عال,تراكيب البيانات,32637,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 047'],7,01:00 م - 04:00 م,1443-11-05,سعيد أحمد كراش
212 عال,تراكيب البيانات,32638,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 048'],---,---,---,مشعل خالد ابراهيم الدخيل
212 عال,تراكيب البيانات,37025,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 010'],7,01:00 م - 04:00 م,1443-11-05,سعيد أحمد كراش
212 عال,تراكيب البيانات,37026,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 009'],---,---,---,مشعل خالد ابراهيم الدخيل
212 عال,تراكيب البيانات,37027,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 033'],7,01:00 م - 04:00 م,1443-11-05,محمد رشود محمد السلمي
212 عال,تراكيب البيانات,37028,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  02:00 م - 02:50 م'],['  0160 31 1 A 009'],---,---,---,مشعل خالد ابراهيم الدخيل
212 عال,تراكيب البيانات,37637,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 036'],7,01:00 م - 04:00 م,1443-11-05,عزام محمد عبدالله السديس
212 عال,تراكيب البيانات,37638,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 048'],---,---,---,مشعل خالد ابراهيم الدخيل
212 عال,تراكيب البيانات,77840,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 024'],7,01:00 م - 04:00 م,1443-11-05,سعيد أحمد كراش
212 عال,تراكيب البيانات,77841,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 013'],---,---,---,مشعل خالد ابراهيم الدخيل
201 فيز,فيزياء رياضية (1),1059,محاضرة,3,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],['  0140 04 1 A 008'],1,01:00 م - 04:00 م,1443-11-06,حامد عبدالرزاق ابراهيم السويدان
201 فيز,فيزياء رياضية (1),29661,تمارين,,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0140 05 1 A 016'],---,---,---,حامد عبدالرزاق ابراهيم السويدان
201 فيز,فيزياء رياضية (1),51116,محاضرة,3,الرياض- طلاب,مغلقة,['1'],['  08:00 ص - 09:50 ص'],['  0140 05 1 B 023'],1,01:00 م - 04:00 م,1443-11-06,ابوعزه المحمدى
201 فيز,فيزياء رياضية (1),51117,تمارين,,الرياض- طلاب,مغلقة,['3'],['  08:00 ص - 09:50 ص'],['  0140 05 1 B 013'],---,---,---,ابوعزه المحمدى
201 فيز,فيزياء رياضية (1),66135,محاضرة,3,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],['  0140 04 1 B 026'],1,01:00 م - 04:00 م,1443-11-06,عبدالحى صلاح محمد عبدالكريم
201 فيز,فيزياء رياضية (1),66136,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 04:50 م'],['  0140 04 1 B 026'],---,---,---,عبدالحى صلاح محمد عبدالكريم
311 عال,تصميم وتحليل الخوارزميات,11436,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 018'],5,08:00 ص - 11:00 ص,1443-11-03,محمد ماهر صلاح الدين اسماعيل
311 عال,تصميم وتحليل الخوارزميات,11437,تمارين,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 01:50 م'],['  0160 31 1 A 003'],---,---,---,احمد محمد زكي عبدالرؤوف الرجوب
311 عال,تصميم وتحليل الخوارزميات,35556,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 034'],5,08:00 ص - 11:00 ص,1443-11-03,محمد ماهر صلاح الدين اسماعيل
311 عال,تصميم وتحليل الخوارزميات,35557,تمارين,,الرياض- طلاب,مغلقة,['5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 031'],---,---,---,وسام عاطف خالد حتامله
311 عال,تصميم وتحليل الخوارزميات,67117,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 064'],5,08:00 ص - 11:00 ص,1443-11-03,بندر محمد عويبد المويسي السلمي
311 عال,تصميم وتحليل الخوارزميات,67118,تمارين,,الرياض- طلاب,مغلقة,['3'],['  03:00 م - 03:50 م'],['  0160 31 1 A 051'],---,---,---,بندر محمد عويبد المويسي السلمي
311 عال,تصميم وتحليل الخوارزميات,73883,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 060'],5,08:00 ص - 11:00 ص,1443-11-03,بندر محمد عويبد المويسي السلمي
311 عال,تصميم وتحليل الخوارزميات,73884,تمارين,,الرياض- طلاب,مغلقة,['3'],['  04:00 م - 04:50 م'],['  0160 31 1 A 022'],---,---,---,بندر محمد عويبد المويسي السلمي
361 عال,الذكاء الاصطناعي,11453,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0160 31 1 A 003', '  0160 31 1 A 003']",7,08:00 ص - 11:00 ص,1443-11-05,يوسف احمد محمد العوهلى
361 عال,الذكاء الاصطناعي,11454,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 003'],---,---,---,يوسف احمد محمد العوهلى
361 عال,الذكاء الاصطناعي,35561,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0160 31 1 A 041', '  0160 31 1 A 041']",7,08:00 ص - 11:00 ص,1443-11-05,يوسف احمد محمد العوهلى
361 عال,الذكاء الاصطناعي,35562,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 041'],---,---,---,يوسف احمد محمد العوهلى
361 عال,الذكاء الاصطناعي,80567,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0160 31 1 A 014', '  0160 31 1 A 014']",7,08:00 ص - 11:00 ص,1443-11-05,حسن اسماعيل حسن مذكور
361 عال,الذكاء الاصطناعي,80568,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 009'],---,---,---,حسن اسماعيل حسن مذكور
113 عال,برمجة حاسبات -2-,11365,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 032'],7,08:00 ص - 11:00 ص,1443-11-12,كمال الدين حفناوى احمد هوام
113 عال,برمجة حاسبات -2-,77944,عملي,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,عبدالرحمن خالد عبدالله الشميمري
113 عال,برمجة حاسبات -2-,11366,تمارين,,الرياض- طلاب,مغلقة,['3'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 013'],---,---,---,مشعل خالد ابراهيم الدخيل
113 عال,برمجة حاسبات -2-,77945,عملي,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,عبدالرحمن خالد عبدالله الشميمري
113 عال,برمجة حاسبات -2-,11397,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 009'],7,08:00 ص - 11:00 ص,1443-11-12,كمال الدين حفناوى احمد هوام
113 عال,برمجة حاسبات -2-,77997,عملي,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,موداسار ايوب شيخ محمد
113 عال,برمجة حاسبات -2-,77998,عملي,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,مروان محمد خلف الميمونى
113 عال,برمجة حاسبات -2-,11399,تمارين,,الرياض- طلاب,مغلقة,['5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 032'],---,---,---,عبدالرحمن خالد عبدالله الشميمري
113 عال,برمجة حاسبات -2-,11401,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 B 080'],7,08:00 ص - 11:00 ص,1443-11-12,موداسار ايوب شيخ محمد
113 عال,برمجة حاسبات -2-,11402,تمارين,,الرياض- طلاب,مغلقة,['3'],['  03:00 م - 03:50 م'],['  0160 31 1 A 022'],---,---,---,خاجا محمد مصطفى
113 عال,برمجة حاسبات -2-,77951,عملي,,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,عبدالرحمن خالد عبدالله الشميمري
113 عال,برمجة حاسبات -2-,77952,عملي,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,عبدالرحمن خالد عبدالله الشميمري
113 عال,برمجة حاسبات -2-,11407,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 060'],7,08:00 ص - 11:00 ص,1443-11-12,كمال الدين حفناوى احمد هوام
113 عال,برمجة حاسبات -2-,77956,عملي,,الرياض- طلاب,مغلقة,['3'],['  03:00 م - 04:50 م'],[' '],---,---,---,عبدالرحمن خالد عبدالله الشميمري
113 عال,برمجة حاسبات -2-,77954,عملي,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 02:50 م'],[' '],---,---,---,خاجا محمد مصطفى
113 عال,برمجة حاسبات -2-,11408,تمارين,,الرياض- طلاب,مغلقة,['3'],['  02:00 م - 02:50 م'],['  0160 31 1 A 013'],---,---,---,خاجا محمد مصطفى
113 عال,برمجة حاسبات -2-,11410,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 026'],7,08:00 ص - 11:00 ص,1443-11-12,عمر علي عبدالله العبيد
113 عال,برمجة حاسبات -2-,11411,تمارين,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 01:50 م'],['  0160 31 1 A 003'],---,---,---,مروان محمد خلف الميمونى
113 عال,برمجة حاسبات -2-,77966,عملي,,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],[' '],---,---,---,عبدالرحمن خالد عبدالله الشميمري
113 عال,برمجة حاسبات -2-,77965,عملي,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,عبدالرحمن خالد عبدالله الشميمري
113 عال,برمجة حاسبات -2-,12282,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  01:00 م - 01:50 م'],['  0160 31 1 A 064'],7,08:00 ص - 11:00 ص,1443-11-12,عمر علي عبدالله العبيد
113 عال,برمجة حاسبات -2-,77968,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,سعد مسعود مسعود ايجاد
113 عال,برمجة حاسبات -2-,12283,تمارين,,الرياض- طلاب,مغلقة,['3'],['  05:00 م - 05:50 م'],['  0160 31 1 A 022'],---,---,---,مروان محمد خلف الميمونى
113 عال,برمجة حاسبات -2-,77967,عملي,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,مروان محمد خلف الميمونى
113 عال,برمجة حاسبات -2-,32581,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 049'],7,08:00 ص - 11:00 ص,1443-11-12,محمد احمد محمد القعود
113 عال,برمجة حاسبات -2-,77969,عملي,,الرياض- طلاب,مغلقة,['2'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,زكريا محمد محمد جهوسي
113 عال,برمجة حاسبات -2-,77970,عملي,,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,موداسار ايوب شيخ محمد
113 عال,برمجة حاسبات -2-,32583,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 049'],---,---,---,مشعل خالد ابراهيم الدخيل
113 عال,برمجة حاسبات -2-,32585,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 011'],7,08:00 ص - 11:00 ص,1443-11-12,بندر محمد عويبد المويسي السلمي
113 عال,برمجة حاسبات -2-,32587,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 052'],---,---,---,وسام عاطف خالد حتامله
113 عال,برمجة حاسبات -2-,77971,عملي,,الرياض- طلاب,مغلقة,['2'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,وسام عاطف خالد حتامله
113 عال,برمجة حاسبات -2-,77972,عملي,,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,وسام عاطف خالد حتامله
113 عال,برمجة حاسبات -2-,32588,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  02:00 م - 02:50 م'],['  0160 31 1 A 064'],7,08:00 ص - 11:00 ص,1443-11-12,سعد مسعود مسعود ايجاد
113 عال,برمجة حاسبات -2-,77974,عملي,,الرياض- طلاب,مغلقة,['3'],['  03:00 م - 04:50 م'],[' '],---,---,---,وسام عاطف خالد حتامله
113 عال,برمجة حاسبات -2-,32590,تمارين,,الرياض- طلاب,مغلقة,['2'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 023'],---,---,---,مروان محمد خلف الميمونى
113 عال,برمجة حاسبات -2-,77973,عملي,,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,زكريا محمد محمد جهوسي
113 عال,برمجة حاسبات -2-,32591,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  03:00 م - 03:50 م'],['  0160 31 1 A 052'],7,08:00 ص - 11:00 ص,1443-11-12,موداسار ايوب شيخ محمد
113 عال,برمجة حاسبات -2-,77975,عملي,,الرياض- طلاب,مفتوحة,['3'],['  09:00 ص - 10:50 ص'],[' '],---,---,---,وسام عاطف خالد حتامله
113 عال,برمجة حاسبات -2-,77976,عملي,,الرياض- طلاب,مفتوحة,['5'],['  09:00 ص - 10:50 ص'],[' '],---,---,---,مشعل خالد ابراهيم الدخيل
113 عال,برمجة حاسبات -2-,32593,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 009'],---,---,---,خاجا محمد مصطفى
113 عال,برمجة حاسبات -2-,32708,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 020'],7,08:00 ص - 11:00 ص,1443-11-12,عمر علي عبدالله العبيد
113 عال,برمجة حاسبات -2-,77999,عملي,,الرياض- طلاب,مغلقة,['4'],['  03:00 م - 04:50 م'],[' '],---,---,---,مروان محمد خلف الميمونى
113 عال,برمجة حاسبات -2-,32710,تمارين,,الرياض- طلاب,مغلقة,['4'],['  02:00 م - 02:50 م'],['  0160 31 1 A 026'],---,---,---,خاجا محمد مصطفى
113 عال,برمجة حاسبات -2-,78000,عملي,,الرياض- طلاب,مفتوحة,['5'],['  02:00 م - 03:50 م'],[' '],---,---,---,وسام عاطف خالد حتامله
113 عال,برمجة حاسبات -2-,73876,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 B 081'],7,08:00 ص - 11:00 ص,1443-11-12,كمال الدين حفناوى احمد هوام
113 عال,برمجة حاسبات -2-,77959,عملي,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,زكريا محمد محمد جهوسي
113 عال,برمجة حاسبات -2-,77960,عملي,,الرياض- طلاب,مفتوحة,['4'],['  03:00 م - 04:50 م'],[' '],---,---,---,خاجا محمد مصطفى
113 عال,برمجة حاسبات -2-,73877,تمارين,,الرياض- طلاب,مغلقة,['2'],['  02:00 م - 02:50 م'],['  0160 31 1 A 013'],---,---,---,احمد محمد زكي عبدالرؤوف الرجوب
316 هال,عمارة الحاسبات ولغات التجميع,12424,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 B 091'],3,01:00 م - 04:00 م,1443-11-01,مساعد عبدالعزيز ابراهيم الحسين
316 هال,عمارة الحاسبات ولغات التجميع,12425,تمارين,,الرياض- طلاب,مغلقة,['5'],['  03:00 م - 03:50 م'],['  0160 31 1 A 036'],---,---,---,مساعد عبدالعزيز ابراهيم الحسين
316 هال,عمارة الحاسبات ولغات التجميع,37654,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 B 082'],3,01:00 م - 04:00 م,1443-11-01,منصور عبدالعزيز علي بن زعير
316 هال,عمارة الحاسبات ولغات التجميع,37655,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  05:00 م - 05:50 م'],['  0160 31 1 B 090'],---,---,---,منصور عبدالعزيز علي بن زعير
316 هال,عمارة الحاسبات ولغات التجميع,80898,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 B 090'],3,01:00 م - 04:00 م,1443-11-01,مساعد عبدالعزيز ابراهيم الحسين
316 هال,عمارة الحاسبات ولغات التجميع,80899,تمارين,,الرياض- طلاب,مغلقة,['3'],['  05:00 م - 05:50 م'],['  0160 31 1 B 080'],---,---,---,مساعد عبدالعزيز ابراهيم الحسين
335 نال,معمارية نظم ادارة قواعد البيانات,12516,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 062'],7,08:00 ص - 11:00 ص,1443-11-05,المتولى محمد المتولى مصطفى
335 نال,معمارية نظم ادارة قواعد البيانات,12517,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  02:00 م - 02:50 م'],['  0160 31 1 A 010'],---,---,---,جمال الشوربجى الشوربجى
335 نال,معمارية نظم ادارة قواعد البيانات,12518,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 014'],7,08:00 ص - 11:00 ص,1443-11-05,المتولى محمد المتولى مصطفى
335 نال,معمارية نظم ادارة قواعد البيانات,12519,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  05:00 م - 05:50 م'],['  0160 31 1 A 010'],---,---,---,جمال الشوربجى الشوربجى
335 نال,معمارية نظم ادارة قواعد البيانات,71661,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 003'],7,08:00 ص - 11:00 ص,1443-11-05,عبدالعزيز عبدالرحمن عبدالعزيز الهدلق
335 نال,معمارية نظم ادارة قواعد البيانات,71662,تمارين,,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 01:50 م'],['  0160 31 1 A 022'],---,---,---,جمال الشوربجى الشوربجى
445 هال,بروتوكولات وخوارزميات الشبكات,12465,محاضرة,3,الرياض- طلاب,مغلقة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0160 31 1 A 024', '  0160 31 1 A 024']",4,01:00 م - 04:00 م,1443-11-09,مازن سليمان خميس السبعان
445 هال,بروتوكولات وخوارزميات الشبكات,12466,تمارين,,الرياض- طلاب,مغلقة,['4'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 018'],---,---,---,مازن سليمان خميس السبعان
106 ريض,حساب التكامل,20122,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 04 1 A 108'],4,01:00 م - 04:00 م,1443-11-09,عبدالرحمن مساعد سعيد الزهرانى
106 ريض,حساب التكامل,20123,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 04:50 م'],['  0140 04 1 A 096'],---,---,---,لم يحدد من الكلية
106 ريض,حساب التكامل,20124,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  10:00 ص - 11:50 ص', '  11:00 ص - 11:50 ص']","['  0140 04 1 A 097', '  0140 04 1 A 097']",4,01:00 م - 04:00 م,1443-11-09,عماد بن التومي بشار
106 ريض,حساب التكامل,20125,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],['  0140 04 1 A 073'],---,---,---,ابراهيم عبدالله محمد الدويغري
106 ريض,حساب التكامل,20126,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 1 B 022'],4,01:00 م - 04:00 م,1443-11-09,بندر ناصر خليفه المحلسى المطيرى
106 ريض,حساب التكامل,20127,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0140 04 1 A 113'],---,---,---,عاطف محمود محمد على
106 ريض,حساب التكامل,20128,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 A 096'],4,01:00 م - 04:00 م,1443-11-09,بندر ناصر خليفه المحلسى المطيرى
106 ريض,حساب التكامل,20129,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],['  0140 04 1 A 096'],---,---,---,حازم حسين حفناوي حسين
106 ريض,حساب التكامل,20130,محاضرة,3,الرياض- طلاب,مغلقة,"['2', '4']","['  08:00 ص - 09:50 ص', '  09:00 ص - 09:50 ص']","[' ', ' ']",4,01:00 م - 04:00 م,1443-11-09,لم يحدد من الكلية
106 ريض,حساب التكامل,20131,تمارين,,الرياض- طلاب,مغلقة,['3'],['  03:00 م - 04:50 م'],[' '],---,---,---,لم يحدد من الكلية
106 ريض,حساب التكامل,20481,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 022'],4,01:00 م - 04:00 م,1443-11-09,مراد بن محمد بن سليمان
106 ريض,حساب التكامل,20482,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],['  0140 04 1 A 075'],---,---,---,مالك عبدالرحمن زين العابدين
106 ريض,حساب التكامل,20483,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 010'],4,01:00 م - 04:00 م,1443-11-09,شايع وقيان زيد الدوسري
106 ريض,حساب التكامل,20484,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0140 04 1 A 076'],---,---,---,خالد احمد محمود طنش
106 ريض,حساب التكامل,20485,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 G A 146'],4,01:00 م - 04:00 م,1443-11-09,محمد ناصر حسن ال شفلوت الغامدى
106 ريض,حساب التكامل,20486,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0140 04 1 A 070'],---,---,---,مالك عبدالرحمن زين العابدين
106 ريض,حساب التكامل,20490,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 A 099'],4,01:00 م - 04:00 م,1443-11-09,مباريز غارييف
106 ريض,حساب التكامل,20491,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0140 04 1 A 099'],---,---,---,عبدالرحمن مساعد سعيد الزهرانى
106 ريض,حساب التكامل,20539,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 B 026'],4,01:00 م - 04:00 م,1443-11-09,محمد البوصيرى محمد جلالي
106 ريض,حساب التكامل,20540,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],['  0140 04 1 B 023'],---,---,---,سامي حميد عبدالله سيف
106 ريض,حساب التكامل,32337,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  10:00 ص - 11:50 ص', '  11:00 ص - 11:50 ص']","['  0160 31 1 A 033', '  0160 31 1 A 033']",4,01:00 م - 04:00 م,1443-11-09,مباريز غارييف
106 ريض,حساب التكامل,32338,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0140 04 1 A 108'],---,---,---,شايع وقيان زيد الدوسري
106 ريض,حساب التكامل,32339,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 04 1 A 077'],4,01:00 م - 04:00 م,1443-11-09,عبدالرحمن مساعد سعيد الزهرانى
106 ريض,حساب التكامل,32340,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],['  0140 04 1 A 099'],---,---,---,حازم حسين حفناوي حسين
106 ريض,حساب التكامل,48441,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  08:00 ص - 09:50 ص', '  09:00 ص - 09:50 ص']","['  0140 04 1 A 070', '  0140 04 1 A 070']",4,01:00 م - 04:00 م,1443-11-09,عماد بن التومي بشار
106 ريض,حساب التكامل,48442,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 04:50 م'],['  0140 04 1 A 097'],---,---,---,عادل سعد هادى الشهرى
